county_fips,in.county,county_name,state_name,county_state_name
51095,G5100950,James City County,Virginia,"James City County, Virginia"
51097,G5100970,King and Queen County,Virginia,"King and Queen County, Virginia"
51099,G5100990,King George County,Virginia,"King George County, Virginia"
51101,G5101010,King William County,Virginia,"King William County, Virginia"
51103,G5101030,Lancaster County,Virginia,"Lancaster County, Virginia"
51105,G5101050,Lee County,Virginia,"Lee County, Virginia"
51107,G5101070,Loudoun County,Virginia,"Loudoun County, Virginia"
51109,G5101090,Louisa County,Virginia,"Louisa County, Virginia"
51111,G5101110,Lunenburg County,Virginia,"Lunenburg County, Virginia"
51113,G5101130,Madison County,Virginia,"Madison County, Virginia"
51115,G5101150,Mathews County,Virginia,"Mathews County, Virginia"
51117,G5101170,Mecklenburg County,Virginia,"Mecklenburg County, Virginia"
51119,G5101190,Middlesex County,Virginia,"Middlesex County, Virginia"
51121,G5101210,Montgomery County,Virginia,"Montgomery County, Virginia"
51125,G5101250,Nelson County,Virginia,"Nelson County, Virginia"
51127,G5101270,New Kent County,Virginia,"New Kent County, Virginia"
51131,G5101310,Northampton County,Virginia,"Northampton County, Virginia"
51133,G5101330,Northumberland County,Virginia,"Northumberland County, Virginia"
51135,G5101350,Nottoway County,Virginia,"Nottoway County, Virginia"
51137,G5101370,Orange County,Virginia,"Orange County, Virginia"
51139,G5101390,Page County,Virginia,"Page County, Virginia"
51141,G5101410,Patrick County,Virginia,"Patrick County, Virginia"
51143,G5101430,Pittsylvania County,Virginia,"Pittsylvania County, Virginia"
51145,G5101450,Powhatan County,Virginia,"Powhatan County, Virginia"
51147,G5101470,Prince Edward County,Virginia,"Prince Edward County, Virginia"
51149,G5101490,Prince George County,Virginia,"Prince George County, Virginia"
51153,G5101530,Prince William County,Virginia,"Prince William County, Virginia"
51155,G5101550,Pulaski County,Virginia,"Pulaski County, Virginia"
51157,G5101570,Rappahannock County,Virginia,"Rappahannock County, Virginia"
51159,G5101590,Richmond County,Virginia,"Richmond County, Virginia"
51161,G5101610,Roanoke County,Virginia,"Roanoke County, Virginia"
51163,G5101630,Rockbridge County,Virginia,"Rockbridge County, Virginia"
51165,G5101650,Rockingham County,Virginia,"Rockingham County, Virginia"
51167,G5101670,Russell County,Virginia,"Russell County, Virginia"
51169,G5101690,Scott County,Virginia,"Scott County, Virginia"
51171,G5101710,Shenandoah County,Virginia,"Shenandoah County, Virginia"
51173,G5101730,Smyth County,Virginia,"Smyth County, Virginia"
51175,G5101750,Southampton County,Virginia,"Southampton County, Virginia"
51177,G5101770,Spotsylvania County,Virginia,"Spotsylvania County, Virginia"
51179,G5101790,Stafford County,Virginia,"Stafford County, Virginia"
51181,G5101810,Surry County,Virginia,"Surry County, Virginia"
51183,G5101830,Sussex County,Virginia,"Sussex County, Virginia"
51185,G5101850,Tazewell County,Virginia,"Tazewell County, Virginia"
51187,G5101870,Warren County,Virginia,"Warren County, Virginia"
51191,G5101910,Washington County,Virginia,"Washington County, Virginia"
51193,G5101930,Westmoreland County,Virginia,"Westmoreland County, Virginia"
51195,G5101950,Wise County,Virginia,"Wise County, Virginia"
51197,G5101970,Wythe County,Virginia,"Wythe County, Virginia"
51199,G5101990,York County,Virginia,"York County, Virginia"
51510,G5105100,Alexandria city,Virginia,"Alexandria city, Virginia"
51515,G5105150,Bedford city,Virginia,"Bedford city, Virginia"
51520,G5105200,Bristol city,Virginia,"Bristol city, Virginia"
51530,G5105300,Buena Vista city,Virginia,"Buena Vista city, Virginia"
51540,G5105400,Charlottesville city,Virginia,"Charlottesville city, Virginia"
51550,G5105500,Chesapeake city,Virginia,"Chesapeake city, Virginia"
51560,G5105600,Clifton Forge city,Virginia,"Clifton Forge city, Virginia"
51570,G5105700,Colonial Heights city,Virginia,"Colonial Heights city, Virginia"
51580,G5105800,Covington city,Virginia,"Covington city, Virginia"
51590,G5105900,Danville city,Virginia,"Danville city, Virginia"
51595,G5105950,Emporia city,Virginia,"Emporia city, Virginia"
51600,G5106000,Fairfax city,Virginia,"Fairfax city, Virginia"
51610,G5106100,Falls Church city,Virginia,"Falls Church city, Virginia"
51620,G5106200,Franklin city,Virginia,"Franklin city, Virginia"
51630,G5106300,Fredericksburg city,Virginia,"Fredericksburg city, Virginia"
51640,G5106400,Galax city,Virginia,"Galax city, Virginia"
51650,G5106500,Hampton city,Virginia,"Hampton city, Virginia"
51660,G5106600,Harrisonburg city,Virginia,"Harrisonburg city, Virginia"
51670,G5106700,Hopewell city,Virginia,"Hopewell city, Virginia"
51678,G5106780,Lexington city,Virginia,"Lexington city, Virginia"
51680,G5106800,Lynchburg city,Virginia,"Lynchburg city, Virginia"
51683,G5106830,Manassas city,Virginia,"Manassas city, Virginia"
51685,G5106850,Manassas Park city,Virginia,"Manassas Park city, Virginia"
51690,G5106900,Martinsville city,Virginia,"Martinsville city, Virginia"
51700,G5107000,Newport News city,Virginia,"Newport News city, Virginia"
51710,G5107100,Norfolk city,Virginia,"Norfolk city, Virginia"
51720,G5107200,Norton city,Virginia,"Norton city, Virginia"
51730,G5107300,Petersburg city,Virginia,"Petersburg city, Virginia"
51735,G5107350,Poquoson city,Virginia,"Poquoson city, Virginia"
51740,G5107400,Portsmouth city,Virginia,"Portsmouth city, Virginia"
51750,G5107500,Radford city,Virginia,"Radford city, Virginia"
51760,G5107600,Richmond city,Virginia,"Richmond city, Virginia"
51770,G5107700,Roanoke city,Virginia,"Roanoke city, Virginia"
51775,G5107750,Salem city,Virginia,"Salem city, Virginia"
51780,G5107800,"South Boston city                (After 1990, part of Halifax County)",Virginia,"South Boston city                (After 1990, part of Halifax County), Virginia"
51790,G5107900,Staunton city,Virginia,"Staunton city, Virginia"
51800,G5108000,Suffolk city,Virginia,"Suffolk city, Virginia"
51810,G5108100,Virginia Beach city,Virginia,"Virginia Beach city, Virginia"
51820,G5108200,Waynesboro city,Virginia,"Waynesboro city, Virginia"
51830,G5108300,Williamsburg city,Virginia,"Williamsburg city, Virginia"
51840,G5108400,Winchester city,Virginia,"Winchester city, Virginia"
53001,G5300010,Adams County,Washington,"Adams County, Washington"
53003,G5300030,Asotin County,Washington,"Asotin County, Washington"
53005,G5300050,Benton County,Washington,"Benton County, Washington"
53007,G5300070,Chelan County,Washington,"Chelan County, Washington"
53009,G5300090,Clallam County,Washington,"Clallam County, Washington"
53011,G5300110,Clark County,Washington,"Clark County, Washington"
53013,G5300130,Columbia County,Washington,"Columbia County, Washington"
53015,G5300150,Cowlitz County,Washington,"Cowlitz County, Washington"
53017,G5300170,Douglas County,Washington,"Douglas County, Washington"
53019,G5300190,Ferry County,Washington,"Ferry County, Washington"
53021,G5300210,Franklin County,Washington,"Franklin County, Washington"
53023,G5300230,Garfield County,Washington,"Garfield County, Washington"
53025,G5300250,Grant County,Washington,"Grant County, Washington"
53027,G5300270,Grays Harbor County,Washington,"Grays Harbor County, Washington"
53029,G5300290,Island County,Washington,"Island County, Washington"
53031,G5300310,Jefferson County,Washington,"Jefferson County, Washington"
53033,G5300330,King County,Washington,"King County, Washington"
53035,G5300350,Kitsap County,Washington,"Kitsap County, Washington"
53037,G5300370,Kittitas County,Washington,"Kittitas County, Washington"
53039,G5300390,Klickitat County,Washington,"Klickitat County, Washington"
53041,G5300410,Lewis County,Washington,"Lewis County, Washington"
53043,G5300430,Lincoln County,Washington,"Lincoln County, Washington"
53045,G5300450,Mason County,Washington,"Mason County, Washington"
53047,G5300470,Okanogan County,Washington,"Okanogan County, Washington"
53049,G5300490,Pacific County,Washington,"Pacific County, Washington"
53051,G5300510,Pend Oreille County,Washington,"Pend Oreille County, Washington"
53053,G5300530,Pierce County,Washington,"Pierce County, Washington"
53055,G5300550,San Juan County,Washington,"San Juan County, Washington"
53057,G5300570,Skagit County,Washington,"Skagit County, Washington"
53059,G5300590,Skamania County,Washington,"Skamania County, Washington"
53061,G5300610,Snohomish County,Washington,"Snohomish County, Washington"
53063,G5300630,Spokane County,Washington,"Spokane County, Washington"
53065,G5300650,Stevens County,Washington,"Stevens County, Washington"
53067,G5300670,Thurston County,Washington,"Thurston County, Washington"
53069,G5300690,Wahkiakum County,Washington,"Wahkiakum County, Washington"
53071,G5300710,Walla Walla County,Washington,"Walla Walla County, Washington"
53073,G5300730,Whatcom County,Washington,"Whatcom County, Washington"
53075,G5300750,Whitman County,Washington,"Whitman County, Washington"
53077,G5300770,Yakima County,Washington,"Yakima County, Washington"
54001,G5400010,Barbour County,West Virginia,"Barbour County, West Virginia"
54003,G5400030,Berkeley County,West Virginia,"Berkeley County, West Virginia"
54005,G5400050,Boone County,West Virginia,"Boone County, West Virginia"
54007,G5400070,Braxton County,West Virginia,"Braxton County, West Virginia"
54009,G5400090,Brooke County,West Virginia,"Brooke County, West Virginia"
54011,G5400110,Cabell County,West Virginia,"Cabell County, West Virginia"
54013,G5400130,Calhoun County,West Virginia,"Calhoun County, West Virginia"
54015,G5400150,Clay County,West Virginia,"Clay County, West Virginia"
54017,G5400170,Doddridge County,West Virginia,"Doddridge County, West Virginia"
54019,G5400190,Fayette County,West Virginia,"Fayette County, West Virginia"
54021,G5400210,Gilmer County,West Virginia,"Gilmer County, West Virginia"
54023,G5400230,Grant County,West Virginia,"Grant County, West Virginia"
54025,G5400250,Greenbrier County,West Virginia,"Greenbrier County, West Virginia"
54027,G5400270,Hampshire County,West Virginia,"Hampshire County, West Virginia"
54029,G5400290,Hancock County,West Virginia,"Hancock County, West Virginia"
54031,G5400310,Hardy County,West Virginia,"Hardy County, West Virginia"
54033,G5400330,Harrison County,West Virginia,"Harrison County, West Virginia"
54035,G5400350,Jackson County,West Virginia,"Jackson County, West Virginia"
54037,G5400370,Jefferson County,West Virginia,"Jefferson County, West Virginia"
54039,G5400390,Kanawha County,West Virginia,"Kanawha County, West Virginia"
54041,G5400410,Lewis County,West Virginia,"Lewis County, West Virginia"
54043,G5400430,Lincoln County,West Virginia,"Lincoln County, West Virginia"
54045,G5400450,Logan County,West Virginia,"Logan County, West Virginia"
54047,G5400470,McDowell County,West Virginia,"McDowell County, West Virginia"
54049,G5400490,Marion County,West Virginia,"Marion County, West Virginia"
54051,G5400510,Marshall County,West Virginia,"Marshall County, West Virginia"
54053,G5400530,Mason County,West Virginia,"Mason County, West Virginia"
54055,G5400550,Mercer County,West Virginia,"Mercer County, West Virginia"
54057,G5400570,Mineral County,West Virginia,"Mineral County, West Virginia"
54059,G5400590,Mingo County,West Virginia,"Mingo County, West Virginia"
54061,G5400610,Monongalia County,West Virginia,"Monongalia County, West Virginia"
54063,G5400630,Monroe County,West Virginia,"Monroe County, West Virginia"
54065,G5400650,Morgan County,West Virginia,"Morgan County, West Virginia"
54067,G5400670,Nicholas County,West Virginia,"Nicholas County, West Virginia"
54069,G5400690,Ohio County,West Virginia,"Ohio County, West Virginia"
54071,G5400710,Pendleton County,West Virginia,"Pendleton County, West Virginia"
54073,G5400730,Pleasants County,West Virginia,"Pleasants County, West Virginia"
54075,G5400750,Pocahontas County,West Virginia,"Pocahontas County, West Virginia"
54077,G5400770,Preston County,West Virginia,"Preston County, West Virginia"
54079,G5400790,Putnam County,West Virginia,"Putnam County, West Virginia"
54081,G5400810,Raleigh County,West Virginia,"Raleigh County, West Virginia"
54083,G5400830,Randolph County,West Virginia,"Randolph County, West Virginia"
54085,G5400850,Ritchie County,West Virginia,"Ritchie County, West Virginia"
54087,G5400870,Roane County,West Virginia,"Roane County, West Virginia"
54089,G5400890,Summers County,West Virginia,"Summers County, West Virginia"
54091,G5400910,Taylor County,West Virginia,"Taylor County, West Virginia"
54093,G5400930,Tucker County,West Virginia,"Tucker County, West Virginia"
54095,G5400950,Tyler County,West Virginia,"Tyler County, West Virginia"
54097,G5400970,Upshur County,West Virginia,"Upshur County, West Virginia"
54099,G5400990,Wayne County,West Virginia,"Wayne County, West Virginia"
54101,G5401010,Webster County,West Virginia,"Webster County, West Virginia"
54103,G5401030,Wetzel County,West Virginia,"Wetzel County, West Virginia"
54105,G5401050,Wirt County,West Virginia,"Wirt County, West Virginia"
54107,G5401070,Wood County,West Virginia,"Wood County, West Virginia"
54109,G5401090,Wyoming County,West Virginia,"Wyoming County, West Virginia"
55001,G5500010,Adams County,Wisconsin,"Adams County, Wisconsin"
55003,G5500030,Ashland County,Wisconsin,"Ashland County, Wisconsin"
55005,G5500050,Barron County,Wisconsin,"Barron County, Wisconsin"
55007,G5500070,Bayfield County,Wisconsin,"Bayfield County, Wisconsin"
55009,G5500090,Brown County,Wisconsin,"Brown County, Wisconsin"
55011,G5500110,Buffalo County,Wisconsin,"Buffalo County, Wisconsin"
55013,G5500130,Burnett County,Wisconsin,"Burnett County, Wisconsin"
55015,G5500150,Calumet County,Wisconsin,"Calumet County, Wisconsin"
55017,G5500170,Chippewa County,Wisconsin,"Chippewa County, Wisconsin"
55019,G5500190,Clark County,Wisconsin,"Clark County, Wisconsin"
55021,G5500210,Columbia County,Wisconsin,"Columbia County, Wisconsin"
55023,G5500230,Crawford County,Wisconsin,"Crawford County, Wisconsin"
55025,G5500250,Dane County,Wisconsin,"Dane County, Wisconsin"
55027,G5500270,Dodge County,Wisconsin,"Dodge County, Wisconsin"
55029,G5500290,Door County,Wisconsin,"Door County, Wisconsin"
55031,G5500310,Douglas County,Wisconsin,"Douglas County, Wisconsin"
55033,G5500330,Dunn County,Wisconsin,"Dunn County, Wisconsin"
55035,G5500350,Eau Claire County,Wisconsin,"Eau Claire County, Wisconsin"
55037,G5500370,Florence County,Wisconsin,"Florence County, Wisconsin"
55039,G5500390,Fond du Lac County,Wisconsin,"Fond du Lac County, Wisconsin"
55041,G5500410,Forest County,Wisconsin,"Forest County, Wisconsin"
55043,G5500430,Grant County,Wisconsin,"Grant County, Wisconsin"
55045,G5500450,Green County,Wisconsin,"Green County, Wisconsin"
55047,G5500470,Green Lake County,Wisconsin,"Green Lake County, Wisconsin"
55049,G5500490,Iowa County,Wisconsin,"Iowa County, Wisconsin"
55051,G5500510,Iron County,Wisconsin,"Iron County, Wisconsin"
55053,G5500530,Jackson County,Wisconsin,"Jackson County, Wisconsin"
55055,G5500550,Jefferson County,Wisconsin,"Jefferson County, Wisconsin"
55057,G5500570,Juneau County,Wisconsin,"Juneau County, Wisconsin"
55059,G5500590,Kenosha County,Wisconsin,"Kenosha County, Wisconsin"
55061,G5500610,Kewaunee County,Wisconsin,"Kewaunee County, Wisconsin"
55063,G5500630,La Crosse County,Wisconsin,"La Crosse County, Wisconsin"
55065,G5500650,Lafayette County,Wisconsin,"Lafayette County, Wisconsin"
55067,G5500670,Langlade County,Wisconsin,"Langlade County, Wisconsin"
55069,G5500690,Lincoln County,Wisconsin,"Lincoln County, Wisconsin"
55071,G5500710,Manitowoc County,Wisconsin,"Manitowoc County, Wisconsin"
55073,G5500730,Marathon County,Wisconsin,"Marathon County, Wisconsin"
55075,G5500750,Marinette County,Wisconsin,"Marinette County, Wisconsin"
55077,G5500770,Marquette County,Wisconsin,"Marquette County, Wisconsin"
55078,G5500780,Menominee County,Wisconsin,"Menominee County, Wisconsin"
55079,G5500790,Milwaukee County,Wisconsin,"Milwaukee County, Wisconsin"
55081,G5500810,Monroe County,Wisconsin,"Monroe County, Wisconsin"
55083,G5500830,Oconto County,Wisconsin,"Oconto County, Wisconsin"
55085,G5500850,Oneida County,Wisconsin,"Oneida County, Wisconsin"
55087,G5500870,Outagamie County,Wisconsin,"Outagamie County, Wisconsin"
55089,G5500890,Ozaukee County,Wisconsin,"Ozaukee County, Wisconsin"
55091,G5500910,Pepin County,Wisconsin,"Pepin County, Wisconsin"
55093,G5500930,Pierce County,Wisconsin,"Pierce County, Wisconsin"
55095,G5500950,Polk County,Wisconsin,"Polk County, Wisconsin"
